session,list,trialNr,phrase_item,noun,adj,itemNr,condition_phrFreq,condition_exposure,blocktype,category,phrase_train1,picture_file
train1,list2,1,Apfel_rot,Apfel,rot,1,HFP,SN,cblock,food,Apfel_gruen,apfel_gruen.png
train1,list2,2,Baum_gruen,Baum,gruen,3,HFP,SP,cblock,nature,Baum_gruen,baum_gruen.png
train1,list2,3,Bett_gruen,Bett,gruen,4,LFP,SN,cblock,furniture,Bett_rot,bett_rot.png
train1,list2,4,Brille_neu,Brille,neu,10,HFP,SN,cblock,etc,Brille_gruen,brille_gruen.png
train1,list2,5,Burg_rot,Burg,rot,13,LFP,SP,cblock,building,Burg_rot,burg_rot.png
train1,list2,6,Bus_schwarz,Bus,schwarz,14,LFP,SN,cblock,transportation,Bus_rot,bus_rot.png
train1,list2,7,Dach_rot,Dach,rot,15,HFP,SP,cblock,building,Dach_rot,dach_rot.png
train1,list2,8,Erde_gross,Erde,gross,17,LFP,SN,cblock,nature,Erde_gruen,erde_gruen.png
train1,list2,9,Fabrik_rot,Fabrik,rot,18,LFP,SP,cblock,building,Fabrik_rot,fabrik_rot.png
train1,list2,10,Fahrrad_alt,Fahrrad,alt,19,HFP,SN,cblock,transportation,Fahrrad_weiss,fahrrad_weiss.png
train1,list2,11,Feder_weiss,Feder,weiss,20,HFP,SP,cblock,etc,Feder_weiss,feder_weiss.png
train1,list2,12,Flugzeug_weiss,Flugzeug,weiss,22,LFP,SP,cblock,transportation,Flugzeug_weiss,flugzeug_weiss.png
train1,list2,13,Frau_schwarz,Frau,schwarz,23,HFP,SP,cblock,human,Frau_schwarz,frau_schwarz.png
train1,list2,14,Hemd_weiss,Hemd,weiss,27,HFP,SP,cblock,clothing,Hemd_weiss,hemd_weiss.png
train1,list2,15,Hose_schwarz,Hose,schwarz,29,HFP,SP,cblock,clothing,Hose_schwarz,hose_schwarz.png
train1,list2,16,Hut_schwarz,Hut,schwarz,30,HFP,SN,cblock,clothing,Hut_gruen,hut_gruen.png
train1,list2,17,Kamera_gross,Kamera,gross,32,LFP,SN,cblock,tool,Kamera_gruen,kamera_gruen.png
train1,list2,18,Kerze_klein,Kerze,klein,33,HFP,SN,cblock,etc,Kerze_schwarz,kerze_schwarz.png
train1,list2,19,Kleid_weiss,Kleid,weiss,35,HFP,SN,cblock,clothing,Kleid_rot,kleid_rot.png
train1,list2,20,Krone_klein,Krone,klein,36,LFP,SN,cblock,etc,Krone_gruen,krone_gruen.png
train1,list2,21,Mann_gruen,Mann,gruen,38,LFP,SN,cblock,human,Mann_rot,mann_rot.png
train1,list2,22,Mantel_schwarz,Mantel,schwarz,39,HFP,SP,cblock,clothing,Mantel_schwarz,mantel_schwarz.png
train1,list2,23,Mauer_gruen,Mauer,gruen,40,LFP,SP,cblock,building,Mauer_gruen,mauer_gruen.png
train1,list2,24,Nest_gruen,Nest,gruen,41,LFP,SP,cblock,building,Nest_gruen,nest_gruen.png
train1,list2,25,Palast_gross,Palast,gross,43,HFP,SN,cblock,building,Palast_gruen,palast_gruen.png
train1,list2,26,Rose_neu,Rose,neu,48,LFP,SN,cblock,nature,Rose_gruen,rose_gruen.png
train1,list2,27,Schuh_rot,Schuh,rot,50,HFP,SP,cblock,clothing,Schuh_rot,schuh_rot.png
train1,list2,28,Tisch_gruen,Tisch,gruen,54,HFP,SP,cblock,furniture,Tisch_gruen,tisch_gruen.png
train1,list2,29,Topf_schwarz,Topf,schwarz,56,LFP,SP,cblock,tool,Topf_schwarz,topf_schwarz.png
train1,list2,30,Wueste_rot,Wueste,rot,61,LFP,SN,cblock,nature,Wueste_schwarz,wueste_schwarz.png
train1,list2,31,Zeitung_schwarz,Zeitung,schwarz,62,LFP,SP,cblock,etc,Zeitung_schwarz,zeitung_schwarz.png
train1,list2,32,Zelt_klein,Zelt,klein,63,HFP,SN,cblock,building,Zelt_rot,zelt_rot.png
train1,list2,33,Zug_gross,Zug,gross,64,HFP,SN,cblock,transportation,Zug_weiss,zug_weiss.png
