session,list,trialNr,phrase_item,noun,adj,itemNr,condition_phrFreq,condition_exposure,blocktype,category,phrase_train3,picture_file
train3,list2,1,Apfel_rot,Apfel,rot,1,HFP,SN,cblock,food,Apfel_weiss,apfel_weiss.png
train3,list2,2,Baum_gruen,Baum,gruen,3,HFP,SP,cblock,nature,Baum_gruen,baum_gruen.png
train3,list2,3,Bett_gruen,Bett,gruen,4,LFP,SN,cblock,furniture,Bett_weiss,bett_weiss.png
train3,list2,4,Bombe_alt,Bombe,alt,8,LFP,SN,cblock,etc,Bombe_gruen,bombe_gruen.png
train3,list2,5,Brille_neu,Brille,neu,10,HFP,SN,cblock,etc,Brille_schwarz,brille_schwarz.png
train3,list2,6,Burg_rot,Burg,rot,13,LFP,SP,cblock,building,Burg_rot,burg_rot.png
train3,list2,7,Dach_rot,Dach,rot,15,HFP,SP,cblock,building,Dach_rot,dach_rot.png
train3,list2,8,Erde_gross,Erde,gross,17,LFP,SN,cblock,nature,Erde_weiss,erde_weiss.png
train3,list2,9,Fabrik_rot,Fabrik,rot,18,LFP,SP,cblock,building,Fabrik_rot,fabrik_rot.png
train3,list2,10,Feder_weiss,Feder,weiss,20,HFP,SP,cblock,etc,Feder_weiss,feder_weiss.png
train3,list2,11,Flagge_schwarz,Flagge,schwarz,21,HFP,SN,cblock,etc,Flagge_rot,flagge_rot.png
train3,list2,12,Flugzeug_weiss,Flugzeug,weiss,22,LFP,SP,cblock,transportation,Flugzeug_weiss,flugzeug_weiss.png
train3,list2,13,Frau_schwarz,Frau,schwarz,23,HFP,SP,cblock,human,Frau_schwarz,frau_schwarz.png
train3,list2,14,Hemd_weiss,Hemd,weiss,27,HFP,SP,cblock,clothing,Hemd_weiss,hemd_weiss.png
train3,list2,15,Herd_neu,Herd,neu,28,HFP,SN,cblock,tool,Herd_gruen,herd_gruen.png
train3,list2,16,Hose_schwarz,Hose,schwarz,29,HFP,SP,cblock,clothing,Hose_schwarz,hose_schwarz.png
train3,list2,17,Hut_schwarz,Hut,schwarz,30,HFP,SN,cblock,clothing,Hut_weiss,hut_weiss.png
train3,list2,18,Kamera_gross,Kamera,gross,32,LFP,SN,cblock,tool,Kamera_schwarz,kamera_schwarz.png
train3,list2,19,Kirche_alt,Kirche,alt,34,HFP,SN,cblock,building,Kirche_gruen,kirche_gruen.png
train3,list2,20,Mantel_schwarz,Mantel,schwarz,39,HFP,SP,cblock,clothing,Mantel_schwarz,mantel_schwarz.png
train3,list2,21,Mauer_gruen,Mauer,gruen,40,LFP,SP,cblock,building,Mauer_gruen,mauer_gruen.png
train3,list2,22,Nest_gruen,Nest,gruen,41,LFP,SP,cblock,building,Nest_gruen,nest_gruen.png
train3,list2,23,Pflanze_rot,Pflanze,rot,45,LFP,SN,cblock,nature,Pflanze_schwarz,pflanze_schwarz.png
train3,list2,24,Rad_alt,Rad,alt,46,LFP,SN,cblock,etc,Rad_gruen,rad_gruen.png
train3,list2,25,Rose_neu,Rose,neu,48,LFP,SN,cblock,nature,Rose_schwarz,rose_schwarz.png
train3,list2,26,Schuh_rot,Schuh,rot,50,HFP,SP,cblock,clothing,Schuh_rot,schuh_rot.png
train3,list2,27,Tisch_gruen,Tisch,gruen,54,HFP,SP,cblock,furniture,Tisch_gruen,tisch_gruen.png
train3,list2,28,Topf_schwarz,Topf,schwarz,56,LFP,SP,cblock,tool,Topf_schwarz,topf_schwarz.png
train3,list2,29,Wolke_rot,Wolke,rot,60,LFP,SN,cblock,nature,Wolke_gruen,wolke_gruen.png
train3,list2,30,Wueste_rot,Wueste,rot,61,LFP,SN,cblock,nature,Wueste_gruen,wueste_gruen.png
train3,list2,31,Zeitung_schwarz,Zeitung,schwarz,62,LFP,SP,cblock,etc,Zeitung_schwarz,zeitung_schwarz.png
train3,list2,32,Zelt_klein,Zelt,klein,63,HFP,SN,cblock,building,Zelt_weiss,zelt_weiss.png
train3,list2,33,Zweig_weiss,Zweig,weiss,65,LFP,SN,cblock,nature,Zweig_schwarz,zweig_schwarz.png
