session,list,trialNr,phrase_item,noun,adj,itemNr,condition_phrFreq,condition_exposure,blocktype,category,phrase_train6,picture_file
train6,list2,1,Ball_neu,Ball,neu,2,LFP,SN,cblock,tool,Ball_weiss,ball_weiss.png
train6,list2,2,Baum_gruen,Baum,gruen,3,HFP,SP,cblock,nature,Baum_gruen,baum_gruen.png
train6,list2,3,Blume_neu,Blume,neu,7,LFP,SN,cblock,nature,Blume_gruen,blume_gruen.png
train6,list2,4,Bombe_alt,Bombe,alt,8,LFP,SN,cblock,etc,Bombe_weiss,bombe_weiss.png
train6,list2,5,Buch_neu,Buch,neu,12,HFP,SN,cblock,etc,Buch_schwarz,buch_schwarz.png
train6,list2,6,Burg_rot,Burg,rot,13,LFP,SP,cblock,building,Burg_rot,burg_rot.png
train6,list2,7,Bus_schwarz,Bus,schwarz,14,LFP,SN,cblock,transportation,Bus_weiss,bus_weiss.png
train6,list2,8,Dach_rot,Dach,rot,15,HFP,SP,cblock,building,Dach_rot,dach_rot.png
train6,list2,9,Fabrik_rot,Fabrik,rot,18,LFP,SP,cblock,building,Fabrik_rot,fabrik_rot.png
train6,list2,10,Fahrrad_alt,Fahrrad,alt,19,HFP,SN,cblock,transportation,Fahrrad_schwarz,fahrrad_schwarz.png
train6,list2,11,Feder_weiss,Feder,weiss,20,HFP,SP,cblock,etc,Feder_weiss,feder_weiss.png
train6,list2,12,Flagge_schwarz,Flagge,schwarz,21,HFP,SN,cblock,etc,Flagge_weiss,flagge_weiss.png
train6,list2,13,Flugzeug_weiss,Flugzeug,weiss,22,LFP,SP,cblock,transportation,Flugzeug_weiss,flugzeug_weiss.png
train6,list2,14,Frau_schwarz,Frau,schwarz,23,HFP,SP,cblock,human,Frau_schwarz,frau_schwarz.png
train6,list2,15,Geschenk_klein,Geschenk,klein,24,HFP,SN,cblock,etc,Geschenk_rot,geschenk_rot.png
train6,list2,16,Hemd_weiss,Hemd,weiss,27,HFP,SP,cblock,clothing,Hemd_weiss,hemd_weiss.png
train6,list2,17,Herd_neu,Herd,neu,28,HFP,SN,cblock,tool,Herd_weiss,herd_weiss.png
train6,list2,18,Hose_schwarz,Hose,schwarz,29,HFP,SP,cblock,clothing,Hose_schwarz,hose_schwarz.png
train6,list2,19,Kaffee_schwarz,Kaffee,schwarz,31,HFP,SN,cblock,food,Kaffee_weiss,kaffee_weiss.png
train6,list2,20,Kamera_gross,Kamera,gross,32,LFP,SN,cblock,tool,Kamera_weiss,kamera_weiss.png
train6,list2,21,Kleid_weiss,Kleid,weiss,35,HFP,SN,cblock,clothing,Kleid_gruen,kleid_gruen.png
train6,list2,22,Krone_klein,Krone,klein,36,LFP,SN,cblock,etc,Krone_weiss,krone_weiss.png
train6,list2,23,Mantel_schwarz,Mantel,schwarz,39,HFP,SP,cblock,clothing,Mantel_schwarz,mantel_schwarz.png
train6,list2,24,Mauer_gruen,Mauer,gruen,40,LFP,SP,cblock,building,Mauer_gruen,mauer_gruen.png
train6,list2,25,Nest_gruen,Nest,gruen,41,LFP,SP,cblock,building,Nest_gruen,nest_gruen.png
train6,list2,26,Palast_gross,Palast,gross,43,HFP,SN,cblock,building,Palast_weiss,palast_weiss.png
train6,list2,27,Rad_alt,Rad,alt,46,LFP,SN,cblock,etc,Rad_weiss,rad_weiss.png
train6,list2,28,Schuh_rot,Schuh,rot,50,HFP,SP,cblock,clothing,Schuh_rot,schuh_rot.png
train6,list2,29,Tisch_gruen,Tisch,gruen,54,HFP,SP,cblock,furniture,Tisch_gruen,tisch_gruen.png
train6,list2,30,Topf_schwarz,Topf,schwarz,56,LFP,SP,cblock,tool,Topf_schwarz,topf_schwarz.png
train6,list2,31,Turm_weiss,Turm,weiss,58,LFP,SN,cblock,building,Turm_schwarz,turm_schwarz.png
train6,list2,32,Zeitung_schwarz,Zeitung,schwarz,62,LFP,SP,cblock,etc,Zeitung_schwarz,zeitung_schwarz.png
train6,list2,33,Zelt_klein,Zelt,klein,63,HFP,SN,cblock,building,Zelt_gruen,zelt_gruen.png
train6,list2,34,Zug_gross,Zug,gross,64,HFP,SN,cblock,transportation,Zug_schwarz,zug_schwarz.png
